"pepid","bbch","year","doy","lon","lat"
"1743","60","1992","117","7.63333","51.1"
"1936","60","1992","117","9.15","50.3667"
"2288","60","1992","117","9.21667","50.9"
"2334","60","1992","117","8.43333","50.7167"
"2852","60","1992","117","10.2167","49.0167"
"3354","60","1992","117","9.76667","48.2"
"28","60","1992","118","9.81667","54.55"
"2221","60","1992","118","10.0333","50.95"
"2890","60","1992","118","10.2333","49.1333"
"3633","60","1992","118","11.3167","48.6333"
"3897","60","1992","118","12.1833","49.7167"
"3959","60","1992","118","11.6833","49.5333"
"4487","60","1992","118","10.9833","48.35"
"5307","60","1992","118","13.6167","53.4667"
"6184","60","1992","118","10.7333","50.4333"
"6254","60","1992","118","10.4","51.25"
"3866","60","1992","119","12.7667","49.2167"
"4034","60","1992","119","11.7167","49.9"
"5079","60","1992","119","12.0333","54.1667"
"5406","60","1992","119","12.65","50.55"
"6090","60","1992","119","11.0833","51.4"
"33","60","1992","119","8.76667","54.3667"
"122","60","1992","119","9.25","54.4167"
"213","60","1992","119","9.65","54.0833"
"1032","60","1992","119","7.3","53.55"
"1713","60","1992","119","9.3","51.5833"
"1790","60","1992","119","8.33333","51.35"
"2157","60","1992","119","9.7","50.6667"
"2284","60","1992","119","9.16667","51.3333"
"56","60","1992","120","9.56667","54.7333"
"1493","60","1992","120","6.63333","50.4833"
"2075","60","1992","120","8.5","50.9667"
"3744","60","1992","120","12.7333","49.1333"
"3967","60","1992","120","12.3167","49.7833"
"4100","60","1992","120","11.25","50.0167"
"5250","60","1992","120","12.6833","54.2167"
"5941","60","1992","120","11.05","51.5333"
"6232","60","1992","120","10.5","50.5333"
"3723","60","1992","121","13.3333","48.85"
"3930","60","1992","121","11.9333","49.0167"
"239","60","1992","121","9.93333","54.6667"
"1966","60","1992","121","9.05","49.6167"
"3530","60","1992","121","12","48.1667"
"68","60","1992","122","9.51667","54.75"
"6105","60","1992","122","10.3667","50.8333"
"2024","60","1992","123","9.31667","50.4667"
"3893","60","1992","123","12.05","49.8333"
"4142","60","1992","123","11.5667","50.2167"
"5085","60","1992","123","11.3667","53.65"
"5277","60","1992","123","13.4333","54.6833"
"5632","60","1992","123","14.2167","51.0667"
"3981","60","1992","124","12.2667","49.65"
"6148","60","1992","124","10.6167","50.8"
"6221","60","1992","124","11.6667","50.4833"
"6222","60","1992","124","11.5333","50.3833"
"6402","60","1992","124","10.6667","50.65"
"37","60","1992","124","10.5667","54.0167"
"1642","60","1992","124","8.3","52.05"
"1765","60","1992","124","8.63333","51.1167"
"2254","60","1992","124","8.76667","51.3333"
"1851","60","1992","125","8.36667","51"
"2162","60","1992","125","9.86667","50.7833"
"3721","60","1992","125","13.4667","48.8667"
"4013","60","1992","125","10.7","49.7833"
"4097","60","1992","125","11.4333","50.05"
"5943","60","1992","125","11.0833","51.5667"
"6158","60","1992","125","10.1667","51.3167"
"6188","60","1992","125","10.85","50.5167"
"6399","60","1992","125","10.5","50.6167"
"3824","60","1992","126","13.8167","48.75"
"3963","60","1992","126","12.2833","49.95"
"3986","60","1992","126","12.5833","49.4333"
"4157","60","1992","127","11.8833","50.1"
"5559","60","1992","127","13.3333","50.7333"
"2242","60","1992","127","8.73333","51.35"
"1846","60","1992","128","8.4","51.05"
"3585","60","1992","128","12.7667","48.0667"
"3800","60","1992","130","12.3167","48.3833"
"6193","60","1992","130","10.8667","50.5833"
"5628","60","1992","132","12.8","50.4667"
"6266","60","1992","134","11.15","50.5"
"4083","60","1992","138","11.3833","50.4"
"1365","60","1993","82","6.81667","50.7833"
"3114","60","1993","83","8.61667","49.4667"
"3036","60","1993","90","9.4","48.8"
"2673","60","1993","91","7.76667","50.0833"
"3260","60","1993","91","7.63333","47.8167"
"3051","60","1993","92","8.55","49.5167"
"1154","60","1993","93","8.01667","52.9667"
"1466","60","1993","94","6.45","50.8833"
"3290","60","1993","94","8.31667","48.8"
"1235","60","1993","95","6.45","51.2"
"2986","60","1993","95","9.38333","48.55"
"3200","60","1993","95","7.7","48.1333"
"4613","60","1993","95","6.38333","49.4667"
"1275","60","1993","97","6.48333","51.25"
"2351","60","1993","97","8.75","50.15"
"3141","60","1993","97","8.81667","49.1833"
"3197","60","1993","97","8","48.1167"
"658","60","1993","98","10.4833","52.3833"
"2390","60","1993","98","7.96667","49.9833"
"4599","60","1993","98","6.98333","49.2333"
"5422","60","1993","98","14.1833","51.1667"
"529","60","1993","99","9.65","51.9333"
"911","60","1993","99","7.31667","52.8667"
"2049","60","1993","99","8.91667","50.1167"
"3206","60","1993","99","7.96667","48.1"
"3286","60","1993","99","8.36667","48.7333"
"1326","60","1993","100","6.25","51.5833"
"2761","60","1993","100","7.56667","49.4667"
"2828","60","1993","100","8.35","49.3"
"2933","60","1993","100","9.15","49.0833"
"3064","60","1993","100","8.68333","49.1833"
"3179","60","1993","100","8.13333","48.7"
"3860","60","1993","100","11.9167","49.2667"
"4046","60","1993","101","11.1333","50.2167"
"1350","60","1993","101","6.71667","50.9167"
"1782","60","1993","101","8.35","51.6667"
"2711","60","1993","101","8.05","49.9667"
"3000","60","1993","101","9.56667","49.25"
"3111","60","1993","101","8.6","49.5167"
"3237","60","1993","101","7.88333","48.3333"
"963","60","1993","102","7.23333","52.7833"
"1333","60","1993","102","6.53333","51.5833"
"1456","60","1993","102","6.31667","51.0833"
"1729","60","1993","102","8.5","51.85"
"1948","60","1993","102","8.6","49.8"
"2314","60","1993","102","8.23333","50.1"
"2327","60","1993","102","8.3","50.7833"
"2652","60","1993","102","6.88333","49.9833"
"3207","60","1993","102","7.65","48.1667"
"6028","60","1993","102","12.1333","50.9667"
"977","60","1993","103","8.03333","52.3167"
"1475","60","1993","103","6.25","50.7167"
"2568","60","1993","103","6.65","49.75"
"3071","60","1993","103","9.61667","49.3667"
"3089","60","1993","103","8.7","49.3167"
"4614","60","1993","103","6.4","49.5"
"4649","60","1993","103","7.25","49.2167"
"4651","60","1993","103","7.11667","49.2"
"758","60","1993","104","9.8","53.1167"
"926","60","1993","104","7.85","52.4"
"956","60","1993","104","8.35","52.2"
"1300","60","1993","104","7.01667","51.1"
"1324","60","1993","104","6.18333","51.6333"
"2715","60","1993","104","8.2","49.9667"
"3023","60","1993","104","8.8","49.0667"
"3464","60","1993","104","9.05","48.4167"
"4977","60","1993","104","12.9833","52.3667"
"5714","60","1993","104","12.1167","51.6"
"6088","60","1993","104","11.3833","51.3167"
"427","60","1993","105","9.45","52.4"
"969","60","1993","105","7.95","52.25"
"1220","60","1993","105","8.81667","53.1"
"1291","60","1993","105","6.45","51.7833"
"1593","60","1993","105","7.91667","51.8667"
"1724","60","1993","105","8.31667","51.8333"
"1889","60","1993","105","7.76667","51.6"
"2039","60","1993","105","8.9","50.0167"
"2439","60","1993","105","8.63333","50.6167"
"2816","60","1993","105","7.5","49.2167"
"2820","60","1993","105","7.76667","49.5833"
"2864","60","1993","105","9.36667","48.9333"
"4391","60","1993","105","10.1","49.85"
"4424","60","1993","105","9.16667","49.85"
"4446","60","1993","105","9.98333","49.7667"
"553","60","1993","106","10","51.7167"
"561","60","1993","106","10.25","51.65"
"563","60","1993","106","10.0333","51.8"
"938","60","1993","106","7.28333","52.2833"
"2355","60","1993","106","8.98333","50.1667"
"2572","60","1993","106","6.65","49.7333"
"3046","60","1993","106","8.48333","49"
"3103","60","1993","106","8.5","49.0167"
"3158","60","1993","106","8.85","49.1"
"3215","60","1993","106","7.96667","47.9833"
"4640","60","1993","106","6.7","49.25"
"4687","60","1993","106","14.3167","51.7833"
"5805","60","1993","106","12.1333","51.1667"
"5871","60","1993","106","11.8167","51.2333"
"381","60","1993","107","8.81667","52.9833"
"827","60","1993","107","8.61667","53.2"
"889","60","1993","107","8.83333","53.6167"
"1600","60","1993","107","7.1","51.6"
"1892","60","1993","107","7.88333","51.5833"
"2053","60","1993","107","8.78333","50.8167"
"2769","60","1993","107","8.05","49.6"
"2939","60","1993","107","9.36667","49.15"
"3121","60","1993","107","8.98333","49.35"
"4002","60","1993","107","10.85","49.9333"
"4067","60","1993","107","10.7167","49.75"
"4340","60","1993","107","10.2833","49.95"
"4435","60","1993","107","10.1833","50"
"6011","60","1993","107","10.7667","51.85"
"4222","60","1993","108","11.1833","49.2"
"5180","60","1993","108","11.0833","53.2667"
"5922","60","1993","108","11.9667","51.6"
"6030","60","1993","108","12.1333","51.05"
"6049","60","1993","108","11.6167","50.8833"
"6086","60","1993","108","11.2167","51.3"
"6114","60","1993","108","10.25","51.1333"
"6125","60","1993","108","10.8333","51.0667"
"6361","60","1993","108","11.2","51.15"
"649","60","1993","108","10.55","52.4833"
"654","60","1993","108","10.55","52.3833"
"906","60","1993","108","8.03333","52.2833"
"1423","60","1993","108","7.3","50.7333"
"1428","60","1993","108","7.38333","50.7167"
"1569","60","1993","108","7.48333","52.0833"
"1648","60","1993","108","8.6","52.2"
"1840","60","1993","108","8.13333","51.5"
"2122","60","1993","108","9.65","50.5333"
"2977","60","1993","108","9.93333","49.45"
"3161","60","1993","108","9.31667","49.75"
"3317","60","1993","108","9.31667","47.7667"
"895","60","1993","109","8.61667","53.4333"
"1111","60","1993","109","10.85","52.4333"
"1317","60","1993","109","6.95","51.35"
"1510","60","1993","109","6.93333","51.9833"
"1549","60","1993","109","7.46667","51.6667"
"1563","60","1993","109","7.38333","52.1333"
"1580","60","1993","109","7.8","52.3167"
"1643","60","1993","109","8.41667","52"
"1765","60","1993","109","8.63333","51.1167"
"2020","60","1993","109","8.56667","49.9667"
"2061","60","1993","109","10.0167","51.2167"
"2187","60","1993","109","8.7","50.7333"
"2819","60","1993","109","7.81667","49.7333"
"3236","60","1993","109","9.18333","47.6667"
"4248","60","1993","109","10.4667","49.6667"
"4276","60","1993","109","9.93333","49.8"
"4282","60","1993","109","9.15","50.0833"
"4619","60","1993","109","7.16667","49.4167"
"4877","60","1993","109","12.85","52.1"
"4882","60","1993","109","13.6833","52.05"
"5643","60","1993","109","12.8833","51.65"
"5735","60","1993","109","11.5333","51.4833"
"5819","60","1993","109","11.0333","52.4833"
"5828","60","1993","109","11.0833","52.6333"
"5963","60","1993","109","11.3667","51.9167"
"6082","60","1993","109","11.1833","51.2667"
"6128","60","1993","109","11.0167","51.05"
"276","60","1993","110","9.78333","53.9"
"370","60","1993","110","8.58333","52.55"
"481","60","1993","110","9.95","51.5333"
"522","60","1993","110","10.15","52.0833"
"550","60","1993","110","9.8","51.7333"
"656","60","1993","110","10.35","52.5333"
"862","60","1993","110","9.7","53.4667"
"868","60","1993","110","9.31667","53.6167"
"1219","60","1993","110","8.56667","53.1833"
"1227","60","1993","110","8.6","53.5667"
"1954","60","1993","110","8.85","49.9"
"2009","60","1993","110","8.81667","50.5167"
"2477","60","1993","110","7.53333","50.65"
"2485","60","1993","110","7.75","50.8167"
"2782","60","1993","110","7.4","49.5167"
"2852","60","1993","110","10.2167","49.0167"
"2915","60","1993","110","10.25","48.6167"
"2972","60","1993","110","9.85","49.5333"
"3024","60","1993","110","8.91667","48.95"
"3063","60","1993","110","8.51667","49.2167"
"3228","60","1993","110","8.78333","47.7667"
"3397","60","1993","110","8.88333","48.3833"
"3412","60","1993","110","9.65","47.8333"
"3579","60","1993","110","12.9333","47.95"
"4393","60","1993","110","10.5667","50.3"
"4615","60","1993","110","6.86667","49.4833"
"4692","60","1993","110","13.0667","52.3833"
"5051","60","1993","110","13.3","53.25"
"5271","60","1993","110","13.6833","54.3"
"5292","60","1993","110","11.8333","53.7167"
"5379","60","1993","110","12.3167","51.3167"
"5527","60","1993","110","12.6833","50.8333"
"5586","60","1993","110","14.85","51.2833"
"5707","60","1993","110","11.7667","51.7167"
"5749","60","1993","110","11.4333","52.6833"
"5766","60","1993","110","12.3167","51.7833"
"5808","60","1993","110","13.0333","51.7333"
"5870","60","1993","110","11.4667","51.2833"
"5883","60","1993","110","11.55","52.9667"
"5888","60","1993","110","11.95","52.7167"
"5998","60","1993","110","11.0333","51.8167"
"6297","60","1993","110","11.5833","50.75"
"6354","60","1993","110","12.3667","50.8833"
"122","60","1993","111","9.25","54.4167"
"191","60","1993","111","10.5833","54.3"
"476","60","1993","111","9.35","52.2667"
"502","60","1993","111","9.7","51.8"
"740","60","1993","111","10.4833","53.3667"
"1032","60","1993","111","7.3","53.55"
"1203","60","1993","111","8.48333","53.3333"
"1584","60","1993","111","7.73333","52.2833"
"1620","60","1993","111","8.81667","51.6"
"2120","60","1993","111","9.51667","50.6333"
"2133","60","1993","111","10","50.85"
"2282","60","1993","111","9.25","51.45"
"2848","60","1993","111","9.98333","48.4"
"3808","60","1993","111","13.2333","48.55"
"4007","60","1993","111","11","49.8167"
"4230","60","1993","111","10.6","49.5833"
"4256","60","1993","111","10.3167","49.45"
"4515","60","1993","111","10.2167","47.8"
"4592","60","1993","111","10.7333","48.5667"
"4693","60","1993","111","13.0333","52.4333"
"4708","60","1993","111","14.1167","53.15"
"4710","60","1993","111","13.8833","53.1"
"4740","60","1993","111","14.3","51.9833"
"4769","60","1993","111","12.6","52.2833"
"4866","60","1993","111","13.2333","51.8167"
"4891","60","1993","111","12.4167","52.9333"
"4978","60","1993","111","13.2","52.4"
"5302","60","1993","111","13.8333","53.55"
"5365","60","1993","111","12.9167","50.85"
"5470","60","1993","111","12.5833","51.6"
"5501","60","1993","111","12.45","50.8667"
"5507","60","1993","111","15.0333","51.2667"
"5571","60","1993","111","13.4167","51.2333"
"5598","60","1993","111","12.9667","51.2667"
"5661","60","1993","111","12.6333","51.3667"
"5663","60","1993","111","12.7333","51.3667"
"5698","60","1993","111","11.6833","51.7167"
"5721","60","1993","111","11.9833","52.2167"
"5797","60","1993","111","12.1","52.75"
"5873","60","1993","111","11.2167","51.95"
"5928","60","1993","111","11.3833","52.85"
"6077","60","1993","111","11.3","51.3833"
"6200","60","1993","111","11.7","51.05"
"6216","60","1993","111","10.7","51.1833"
"6371","60","1993","111","11.0167","51.2833"
"162","60","1993","112","9.8","53.7"
"217","60","1993","112","9.85","54.1667"
"218","60","1993","112","9.66667","54.3"
"263","60","1993","112","10.15","53.8167"
"286","60","1993","112","9.8","54.0167"
"670","60","1993","112","10.85","52.6667"
"717","60","1993","112","11.5333","53.0333"
"743","60","1993","112","10.55","53.2"
"807","60","1993","112","9.11667","53.45"
"939","60","1993","112","7.23333","52.3167"
"966","60","1993","112","7.3","52.7"
"1046","60","1993","112","7.61667","53.65"
"1078","60","1993","112","10.2167","51.95"
"1381","60","1993","112","7.61667","51.0333"
"1664","60","1993","112","9.08333","51.8667"
"1806","60","1993","112","7.96667","51.2"
"1880","60","1993","112","7.48333","51.2667"
"2054","60","1993","112","9.93333","51.1833"
"2091","60","1993","112","9.53333","51.0333"
"2165","60","1993","112","9.6","51.2833"
"2168","60","1993","112","9.51667","51.3833"
"2171","60","1993","112","9.41667","51.2667"
"2221","60","1993","112","10.0333","50.95"
"2488","60","1993","112","7.33333","49.6167"
"2596","60","1993","112","6.41667","49.9667"
"2861","60","1993","112","10.1167","48.8667"
"3482","60","1993","112","12.8833","47.7333"
"3653","60","1993","112","12.5667","47.85"
"3727","60","1993","112","13.1833","48.45"
"3734","60","1993","112","13.2333","48.4667"
"3989","60","1993","112","11.5667","49.95"
"4044","60","1993","112","11.0333","50.3"
"4173","60","1993","112","10.5167","49.35"
"4265","60","1993","112","10.9833","49.1167"
"4317","60","1993","112","9.91667","50.2833"
"4346","60","1993","112","9.93333","50.1"
"4466","60","1993","112","10.8333","48.35"
"4487","60","1993","112","10.9833","48.35"
"4738","60","1993","112","13.9","52.25"
"4852","60","1993","112","14.5667","51.9667"
"4892","60","1993","112","12.1167","52.9833"
"4897","60","1993","112","13.8667","52.0167"
"4993","60","1993","112","12.0833","53.0333"
"5034","60","1993","112","14.4833","51.5667"
"5061","60","1993","112","13.3333","52.2"
"5163","60","1993","112","12.3833","53.75"
"5446","60","1993","112","12.5","51.5167"
"5450","60","1993","112","13.6667","50.9"
"5535","60","1993","112","13.9167","51.2167"
"5570","60","1993","112","13.4167","51.2"
"5621","60","1993","112","12.8","51.0333"
"5623","60","1993","112","12.9667","51.05"
"5781","60","1993","112","10.7167","51.9667"
"5818","60","1993","112","12.9","51.8833"
"5862","60","1993","112","11.7167","51.1"
"5872","60","1993","112","11.1167","52.0833"
"5890","60","1993","112","11.8333","52.7167"
"5924","60","1993","112","11.7833","51.45"
"5942","60","1993","112","11.4","51.5"
"6016","60","1993","112","12.7333","51.6833"
"6045","60","1993","112","12.1333","50.8833"
